
#Sigma_mean	Sigma_std_dev	MSE_mean	MSE_std_dev	SNR_mean	SNR_std_dev	PRD_mean	PRD_std_dev
0.0	0.0	0.0	0.0	inf	nan	0.0	0.0	
0.01	0.0	0.00010264893295790047	0.0	23.81300502052676	0.0	0.06446882412155333	0.0	
0.02	0.0	0.0003843429924360949	0.0	18.07935974095262	0.0	0.12474754654476858	0.0	
0.03	0.0	0.0009365820972871046	0.0	14.211090892529876	0.0	0.1947356458989614	0.0	
0.04	0.0	0.0015913985328317136	0.0	11.908759879310187	0.0	0.25384113796725466	0.0	
0.05	0.0	0.002538676166270489	0.0	9.88047635495549	0.0	0.3206093489851243	0.0	
0.06	0.0	0.003497579276650904	0.0	8.488873742057578	0.0	0.3763191446156064	0.0	
0.07	0.0	0.004818558395404297	0.0	7.097378147612655	0.0	0.4417037563555327	0.0	
0.08	0.0	0.006310140689411854	0.0	5.92615898984712	0.0	0.5054661190298877	0.0	
0.09	0.0	0.00815055027501455	0.0	4.814680106428004	0.0	0.574468202111713	0.0	
0.1	0.0	0.010381733221729916	0.0	3.7638507659623457	0.0	0.6483469344069974	0.0	
0.11	0.0	0.012359789962273795	0.0	3.0064385068959893	0.0	0.707421206586458	0.0	
0.12	0.0	0.014623559952602862	0.0	2.2760183132589726	0.0	0.7694830971398241	0.0	
0.13	0.0	0.016318184972858706	0.0	1.7998308954922084	0.0	0.8128463412146261	0.0	
0.14	0.0	0.019969538524160717	0.0	0.9228691238395269	0.0	0.8992005084760208	0.0	
0.15	0.0	0.02260403140247942	0.0	0.3846903929775924	0.0	0.9566773246453099	0.0	
0.16	0.0	0.02491676277798381	0.0	-0.03836676217831444	0.0	1.00442690666111	0.0	
0.17	0.0	0.027848739496866635	0.0	-0.5215060144308872	0.0	1.061879656642902	0.0	
0.18	0.0	0.03303662218393314	0.0	-1.2634069539031525	0.0	1.1565658046782588	0.0	
0.19	0.0	0.033765686081273935	0.0	-1.3582063726346314	0.0	1.1692579155196139	0.0	
0.2	0.0	0.04131421271207284	0.0	-2.2344453994621674	0.0	1.2933684716448033	0.0	
0.21	0.0	0.04615226811529956	0.0	-2.7153810766754582	0.0	1.3670016974127992	0.0	
0.22	0.0	0.04837483001055706	0.0	-2.9196451065187516	0.0	1.3995301385315209	0.0	
0.23	0.0	0.05341213357879609	0.0	-3.3498498519739774	0.0	1.470592993881515	0.0	
0.24	0.0	0.059038466791766706	0.0	-3.784801292220124	0.0	1.5461088447131743	0.0	
0.25	0.0	0.05983125090719399	0.0	-3.8427314157789887	0.0	1.5564550066216984	0.0	
0.26	0.0	0.06905434484895265	0.0	-4.46536068001646	0.0	1.6721222814593273	0.0	
0.27	0.0	0.07585780216317181	0.0	-4.873453144207098	0.0	1.7525590394531552	0.0	
0.28	0.0	0.07801788091542936	0.0	-4.9953920877147455	0.0	1.7773362732108635	0.0	
0.29	0.0	0.08497202798880009	0.0	-5.366210422215538	0.0	1.8548573747999246	0.0	
0.3	0.0	0.08999268912905552	0.0	-5.615522881763598	0.0	1.9088690835552975	0.0	
0.31	0.0	0.09341964954186827	0.0	-5.777832924611344	0.0	1.9448747869351117	0.0	
0.32	0.0	0.10460255510435547	0.0	-6.26887351815361	0.0	2.0579919701656464	0.0	
0.33	0.0	0.10702608997505	0.0	-6.3683471820614805	0.0	2.081696246343967	0.0	
0.34	0.0	0.11779808863322239	0.0	-6.784833024738307	0.0	2.1839447699114296	0.0	
0.35000000000000003	0.0	0.1152226604828951	0.0	-6.688829575700913	0.0	2.1599389632222326	0.0	
0.36	0.0	0.12949901572045952	0.0	-7.196115262355561	0.0	2.2898432982851165	0.0	
0.37	0.0	0.13532339748058375	0.0	-7.387179515505751	0.0	2.3407712558547322	0.0	
0.38	0.0	0.141139219304096	0.0	-7.569927695887455	0.0	2.3905420356283096	0.0	
0.39	0.0	0.14968960463788739	0.0	-7.825367000595778	0.0	2.4618883320639666	0.0	
0.4	0.0	0.16367055641116918	0.0	-8.213156175717357	0.0	2.574292010242159	0.0	
0.41000000000000003	0.0	0.16983379335014767	0.0	-8.373691687028412	0.0	2.6223133405172976	0.0	
0.42	0.0	0.1725982472033593	0.0	-8.443814397221658	0.0	2.643569422550218	0.0	
0.43	0.0	0.19278438201748546	0.0	-8.924169063607328	0.0	2.7938845314686755	0.0	
0.44	0.0	0.1885812178945118	0.0	-8.828434949049107	0.0	2.763259981425473	0.0	
0.45	0.0	0.19412229184669905	0.0	-8.954204687768863	0.0	2.8035624489442887	0.0	
0.46	0.0	0.214502742417206	0.0	-9.387779077461095	0.0	2.9470598372281205	0.0	
0.47000000000000003	0.0	0.222807412069475	0.0	-9.552746930260614	0.0	3.0035671548961194	0.0	
0.48	0.0	0.22760462072662002	0.0	-9.645261333993744	0.0	3.03572947030156	0.0	
0.49	0.0	0.23803126016094617	0.0	-9.83979054548042	0.0	3.104484724617092	0.0	
0.5	0.0	0.2515440355606318	0.0	-10.079590828270844	0.0	3.1913875128377227	0.0	
0.51	0.0	0.2570040150572389	0.0	-10.17284966905779	0.0	3.2258374793722813	0.0	
0.52	0.0	0.2738348397230955	0.0	-10.448337608861289	0.0	3.3297902740281495	0.0	
0.53	0.0	0.28166668415509244	0.0	-10.570805399306177	0.0	3.3770716109416594	0.0	
0.54	0.0	0.28825696431585424	0.0	-10.671248674253913	0.0	3.4163506024881554	0.0	
0.55	0.0	0.30967435723605263	0.0	-10.98250303575951	0.0	3.54099368132243	0.0	
0.56	0.0	0.3116590359286039	0.0	-11.010247816435658	0.0	3.5523225344128595	0.0	
