#Number of simulations=10000, Mother Wavelet=db4, Number of levels=5,Array size=2048
#Sigma_mean	Sigma_std_dev	sigma1_mean	sigma1_std_dev	sigma2_mean	sigma2_std_dev	sigma3_mean	sigma3_std_dev	sigma4_mean	sigma4_std_dev
0.0	0.0	1.8441308633691637e-11	0.0	0.0002080248729383241	2.710505431213761e-20	0.0017155519463872418	2.168404344971009e-19	0.002343357607167481	4.336808689942018e-19	
0.01	0.0	0.011753882643968738	0.00019238582948133794	0.013338733297417124	0.00022083799675545363	0.015974290721686484	0.0002693550593319793	0.01662023417168396	0.0002818696919211569	
0.02	0.0	0.023481821665788723	0.00038700889455353004	0.025866689515915062	0.0004289324752909751	0.029544024950068398	0.0004907955809039841	0.030530146232242896	0.0005125963553080671	
0.030000000000000013	1.3877787807814457e-17	0.03521228905772817	0.0005774859150772565	0.03816262206074129	0.000638257354825165	0.04255965776893541	0.0006995720209246276	0.04387601671561509	0.0007263876729733309	
0.04	0.0	0.046942974787393996	0.000773203938186044	0.05037145483005829	0.0008362618482772369	0.05528076399924279	0.0009188290534257485	0.05683513392311621	0.0009332303709260006	
0.05000000000000001	6.938893903907228e-18	0.05867426836954125	0.0009684401450258835	0.06251794721274358	0.001029131979943998	0.06778675079099626	0.0011100755262547356	0.06959074286966342	0.0011450654480665873	
0.060000000000000026	2.7755575615628914e-17	0.07040095864975437	0.0011631623584587455	0.07459717553743181	0.001223084599547185	0.08007159893707785	0.0013240361056150638	0.08217621329242847	0.0013366091736087197	
0.07000000000000003	2.7755575615628914e-17	0.08211058968913158	0.0013607841786940572	0.08665472259105679	0.0014374922873950644	0.09228702088559236	0.0015156181512869888	0.09467309692859432	0.001562175447043617	
0.08	0.0	0.09386073084360881	0.001561000741527563	0.098730693587205	0.001640903919555698	0.10448673894520896	0.0017233777380773374	0.10707783222768924	0.0017492026535117953	
0.09000000000000001	1.3877787807814457e-17	0.10558068898184668	0.001729236031344658	0.11079245235866135	0.0018194166980393678	0.11670795582803892	0.0019173805346443887	0.11938710410885274	0.0019862043471422755	
0.10000000000000002	1.3877787807814457e-17	0.11728199717408207	0.0019346250672977853	0.12283339688639944	0.002023666501372987	0.12888756863217107	0.002119573279033222	0.1316533487013997	0.002146390780112899	
0.11000000000000004	4.163336342344337e-17	0.12905820769313142	0.002131205694457788	0.13477573884616753	0.0022231383496048238	0.14102081361351385	0.0023054306345081264	0.1438792847541436	0.002383270010603487	
0.12000000000000005	5.551115123125783e-17	0.14080571319071095	0.0023123956467526155	0.1467787085399849	0.0024037308227984225	0.1530876610994251	0.0025165638944704056	0.15614151085930406	0.002551723315569605	
0.12999999999999995	5.551115123125783e-17	0.1525513458758281	0.00253802121756797	0.15873273472621532	0.002624590022128072	0.16521235272654103	0.0027202734938564024	0.16828503915801177	0.0027823331050497325	
0.14000000000000007	5.551115123125783e-17	0.16425569799033532	0.0027050432036715513	0.17071320257577016	0.0027643970851152894	0.1773071436583277	0.002890249530253287	0.18037797388467142	0.003002797436067845	
0.14999999999999997	2.7755575615628914e-17	0.1760100063031703	0.002905179651332122	0.1826006694637089	0.0030266580987564546	0.18939700254983105	0.003101080381100112	0.19240106440411936	0.003204984206438638	
0.16	0.0	0.1877761438438194	0.003108046470759276	0.19458095596247044	0.0032331134414312623	0.20144164006920948	0.003320966338762378	0.20456901885269035	0.0033706388913244	
0.16999999999999996	5.551115123125783e-17	0.19943818286043707	0.0032639110750115343	0.20648890944781748	0.0033560528384866525	0.21351371794698215	0.0034994366431600316	0.21665460678309664	0.0035434717103973484	
0.18000000000000002	2.7755575615628914e-17	0.21115603052820398	0.0034965754448585537	0.21843097129333036	0.0036026181631239104	0.22550255201873357	0.0037479740883584935	0.2286274482427655	0.0037503886108886607	
0.18999999999999997	2.7755575615628914e-17	0.22286184710721121	0.0036269047853064486	0.23030514069908817	0.003847688583313629	0.23750620942549686	0.003950769691458067	0.24062257913965013	0.003980803480831794	
0.20000000000000004	2.7755575615628914e-17	0.2346735339045758	0.003853643165688864	0.24223619206313382	0.003963381255555922	0.2494518716360617	0.004083238356798253	0.25268086366477926	0.004190395649033837	
0.21	0.0	0.2463633464805802	0.0040606398276988205	0.2539876200746819	0.004134580786553136	0.26145303017297344	0.004325017765539986	0.26465144984763844	0.004324653541670662	
0.22000000000000008	8.326672684688674e-17	0.2581482236650372	0.004310619673701315	0.26598246417814125	0.004384470760993244	0.273429540899796	0.004536887338547889	0.27665484724917405	0.004509714818237862	
0.23	0.0	0.26977273724812	0.004443575003319269	0.2777976528218278	0.004575498152400901	0.2852978216166901	0.004674922783150164	0.2884585529044851	0.0047713498259670355	
0.2400000000000001	1.1102230246251565e-16	0.28152975817247505	0.0046568733910061074	0.2896726862591818	0.0047535379530476984	0.2972363645569493	0.0048550469545207055	0.30039068602321606	0.00495659235285484	
0.25	0.0	0.2933480851458882	0.004886852641162503	0.3015469073680303	0.0049908543744173455	0.309157293785854	0.005090761499815064	0.3123342804642008	0.005178543329455704	
0.2599999999999999	1.1102230246251565e-16	0.3050716856994554	0.005049853637908677	0.31335670624623424	0.005159718131225223	0.32109259413607644	0.005340370172616252	0.32428708712299803	0.005323670613631368	
0.27	0.0	0.31675509664192725	0.005205580856016483	0.32526788301883974	0.005375686609465165	0.3329937396771471	0.005491032617440567	0.3361134393086228	0.005525476192461979	
0.28000000000000014	1.1102230246251565e-16	0.328542055402335	0.005457969371324614	0.33708094166116154	0.005584255716699507	0.3447660581575088	0.005694382353839388	0.3479536372978464	0.0057126375685953535	
