#Número de Simulações=1, Wavelet Mãe=db4, Número de Níveis=5,p=30,Número de pontos=2048
#Sigma_mean	Sigma_std_dev	sigma1_mean	sigma1_std_dev	sigma2_mean	sigma2_std_dev	sigma3_mean	sigma3_std_dev	sigma4_mean	sigma4_std_dev	sigma5_mean	sigma5_std_dev	sigma6_mean	sigma6_std_dev	sigma7_mean	sigma7_std_dev
0.0	0.0	0.15715422541744656	0.0	0.00022102401451472322	0.0	0.18066655846917143	0.0	0.02026139328266808	0.0	6.005937302319297e-06	0.0	0.0002382249111805597	0.0	0.004846860760277791	0.0	
0.01	0.0	0.1576364159699107	0.0	0.010238306334218475	0.0	0.18526081243030343	0.0	0.03301882769977566	0.0	0.010808003674951933	0.0	0.011059999300542744	0.0	0.015701275760920876	0.0	
0.02	0.0	0.1584447318070424	0.0	0.02040890635690151	0.0	0.19035492853030128	0.0	0.043241902623097385	0.0	0.020944387608418095	0.0	0.022191061543786212	0.0	0.026951324574123466	0.0	
0.03	0.0	0.16092194348948316	0.0	0.02917399012592678	0.0	0.19775463835013082	0.0	0.06033660898773802	0.0	0.02977779613195258	0.0	0.029432182173850834	0.0	0.03767112778226027	0.0	
0.04	0.0	0.1614510410526484	0.0	0.03863513409928135	0.0	0.20196469657922994	0.0	0.07776789999582177	0.0	0.04091184565392216	0.0	0.04241449969476928	0.0	0.0506940507485183	0.0	
0.05	0.0	0.16419543442175663	0.0	0.04888810026043869	0.0	0.20829082226239531	0.0	0.0996496296859231	0.0	0.05105727154891431	0.0	0.053484423117592265	0.0	0.06252268171371242	0.0	
0.06	0.0	0.16816238856155818	0.0	0.05771057584453466	0.0	0.21578837703413284	0.0	0.10769265051191994	0.0	0.06124266856070245	0.0	0.06808488156329899	0.0	0.07328402095851148	0.0	
0.07	0.0	0.17229641374537588	0.0	0.07224690725269314	0.0	0.22387281665871867	0.0	0.11506285214113084	0.0	0.07038429310291378	0.0	0.07424564071068927	0.0	0.08192296437575897	0.0	
0.08	0.0	0.17710327261435516	0.0	0.08331341031972125	0.0	0.23127228402429267	0.0	0.13999921676410806	0.0	0.08228873990194832	0.0	0.08101802406288655	0.0	0.09762032872239189	0.0	
0.09	0.0	0.17916799395528327	0.0	0.09337732670237449	0.0	0.2348935013186743	0.0	0.13238067773250467	0.0	0.09205046406405004	0.0	0.09245151447198184	0.0	0.10050246478594316	0.0	
0.1	0.0	0.18687926311197164	0.0	0.10020542840475473	0.0	0.2453347375717474	0.0	0.1265058036281033	0.0	0.10084822760529741	0.0	0.10294095960476851	0.0	0.1061032055827337	0.0	
0.11	0.0	0.19341063115808357	0.0	0.10632703442307251	0.0	0.2546045793235307	0.0	0.1821310949645707	0.0	0.10829637279265093	0.0	0.1109845328605954	0.0	0.1290102742751765	0.0	
0.12	0.0	0.19777169178769036	0.0	0.11385658670280548	0.0	0.25936018070594696	0.0	0.16275368045326033	0.0	0.12329868914960976	0.0	0.12516760241727748	0.0	0.1295905919821811	0.0	
0.13	0.0	0.2054864408769854	0.0	0.13254967191371414	0.0	0.27011349841656573	0.0	0.17635082192034873	0.0	0.13740069786373268	0.0	0.1459305340201554	0.0	0.1477918093667451	0.0	
0.14	0.0	0.21547177307176538	0.0	0.13797977410561837	0.0	0.2818551589234139	0.0	0.20254744776197398	0.0	0.14654571441540135	0.0	0.15128568095505285	0.0	0.16015657439401232	0.0	
0.15	0.0	0.2166494262864855	0.0	0.14649333169450546	0.0	0.28379106263474024	0.0	0.25260525752642876	0.0	0.1463837256488003	0.0	0.14699211653355213	0.0	0.17220742419540774	0.0	
0.16	0.0	0.21867400348564497	0.0	0.15294893965680137	0.0	0.28107621682452955	0.0	0.18828248207907888	0.0	0.1606131724236972	0.0	0.16614062784982292	0.0	0.16675746291596683	0.0	
0.17	0.0	0.23341138572674275	0.0	0.1779359939676703	0.0	0.29934856466073323	0.0	0.23505348336354764	0.0	0.17654605733114034	0.0	0.17727398519260576	0.0	0.1866077624325412	0.0	
0.18	0.0	0.246880216955327	0.0	0.1872405344381545	0.0	0.31392122994065225	0.0	0.2681639670323135	0.0	0.19579270345982497	0.0	0.19857520660044198	0.0	0.21426837245224434	0.0	
0.19	0.0	0.25113565246393516	0.0	0.19867204619030865	0.0	0.31888868638534557	0.0	0.21573410243782556	0.0	0.18444684702736594	0.0	0.18174640054468127	0.0	0.18977879370459766	0.0	
0.2	0.0	0.25188821338328254	0.0	0.20451989497616932	0.0	0.31595150857072873	0.0	0.1981783920050742	0.0	0.19888993088494683	0.0	0.1981783920050742	0.0	0.19952462500534748	0.0	
0.21	0.0	0.26046157006440945	0.0	0.22143692872880674	0.0	0.32002064291449145	0.0	0.31689123376796746	0.0	0.21680008479660434	0.0	0.2121081186007056	0.0	0.2334929414357405	0.0	
0.22	0.0	0.2706025616817945	0.0	0.21586643029558325	0.0	0.3341756448016887	0.0	0.25075711922954097	0.0	0.21783933230213484	0.0	0.22019098428763134	0.0	0.2217708844542424	0.0	
0.23	0.0	0.27941875798656257	0.0	0.2299267554329825	0.0	0.35122182339494784	0.0	0.3218085595233729	0.0	0.233324747913048	0.0	0.23417929720704866	0.0	0.24678318660987508	0.0	
0.24	0.0	0.28234673864268073	0.0	0.24071630590227736	0.0	0.3476715360010287	0.0	0.34254529311165965	0.0	0.24513325368810485	0.0	0.2523099481262711	0.0	0.2677270751615663	0.0	
0.25	0.0	0.2980448777301024	0.0	0.25573044648026705	0.0	0.35752290008076415	0.0	0.356474566475853	0.0	0.25720645682727494	0.0	0.2581767563850221	0.0	0.2752153595915021	0.0	
