#num_iterations=10000
#Sigma_mean	Sigma_std_dev	MSE_mean	MSE_std_dev	SNR_mean	SNR_std_dev	PRD_mean	PRD_std_dev
0.0	0.0	0.009999493682929876	0.00031304569851026126	0.4513526168078135	0.007064182793931362	6.910744500945401	0.1359439612596123	
1.0	0.0	0.0026500933410055884	0.00018375323105567585	0.23224721485643818	0.008042116280890084	12.686192053875606	0.3005952812299797	
2.0	0.0	0.001456551070529286	0.00015376167449010492	0.17204397462020007	0.009076445259448366	15.299307659246168	0.4586699815316379	
3.0	0.0	0.0009034209797084454	0.000138586996694744	0.13528609275951176	0.010369767777829829	17.400506662864018	0.6673180158400015	
4.0	0.0	0.0006257934993958542	0.0001310365799145346	0.11231154007939645	0.011768630582378243	19.03946403135288	0.9151054537779189	
5.0	0.0	0.0026520328010083663	0.00018144828773972743	0.23233568993247833	0.0079431622796521	12.68275649054828	0.29694932774458477	
6.0	0.0	0.001456425294472248	0.00015201551748268192	0.17204228944447772	0.008966529281653122	15.299088587253888	0.4527396120608376	
7.0	0.0	0.0008764497968063935	0.00013758862107243053	0.13323228303634965	0.010459472941941677	17.53466366493291	0.684074647880897	
8.0	0.0	0.0005019793174863078	0.00013214690700634265	0.10025471573386682	0.013352776525890809	20.05686039844306	1.1810877835894054	
9.0	0.0	0.002650885141103623	0.00018285315560768935	0.2322830686746272	0.00800972566559551	12.684814355456401	0.2996185412527661	
10.0	0.0	0.0014595339685002176	0.00015312794588398436	0.1722230411615497	0.009028868817472295	15.290116989832814	0.4556808458789269	
11.0	0.0	0.0008792209671203222	0.00013973835905751192	0.13343186617051803	0.010613654005482009	17.522412197833635	0.6938175356228571	
12.0	0.0	0.0004912236768978261	0.00012908764690562708	0.09917829191893864	0.013183067770302858	20.150350186624628	1.1792943491023	
13.0	0.0	0.0025894977763782578	0.00016807754567237305	0.22959345842488055	0.007448186379563862	12.785380340021945	0.2818147046700373	
14.0	0.0	0.0013744903776407402	0.00012991055836912108	0.167172794051251	0.007908228187077966	15.546431074696628	0.4117801602444326	
15.0	0.0	0.0007882998774870341	0.00010667646976355665	0.12645482604776268	0.008550144728795275	17.981172506524643	0.5882043943885914	
16.0	0.0	0.0005433419377146336	9.195291266462164e-05	0.1048499075435805	0.00887054508959873	19.619810896052442	0.737004134006062	
17.0	0.0	0.0025881566260036737	0.00016719805315232122	0.22953510029941926	0.007412117095166085	12.787547228001367	0.28055221027687544	
18.0	0.0	0.0013667437655307429	0.00012939375695737067	0.16670077916659798	0.007891347698353333	15.570989701243112	0.41160425479505736	
19.0	0.0	0.0007661588906534883	0.00010606645111698696	0.1246528728382845	0.008625635416599702	18.106789375899147	0.602266755023413	
20.0	0.0	0.00035647375862470304	8.872423154658892e-05	0.08456557099438591	0.010623805730610288	21.526076235533743	1.110171542390126	
21.0	0.0	0.002582276682826133	0.00016619140656021756	0.22927503764756602	0.007378192783030949	12.797364544050707	0.2796697117789516	
22.0	0.0	0.001369388785990957	0.00012987330240372039	0.16686115689798303	0.007916914265907574	15.562690117532615	0.4128180592770344	
23.0	0.0	0.0007660802396913475	0.00010670270099585611	0.12464158465205105	0.008695569215171485	18.107979573312907	0.6085142262298677	
24.0	0.0	0.0003482491815586719	8.66324724935286e-05	0.08358807002928861	0.010470704486064426	21.626440347855663	1.104342772884823	
